,_id,candidate,state,timestamp,voix
205,586e641b3cf7e06df0ce3aae,Johnson,Illinois,2016-11-08T20:37,209596.0
206,586e641b3cf7e06df0ce3aaf,Johnson,Nouveau_Mexique,2016-11-08T20:03,74541.0
207,586e641b3cf7e06df0ce3ab0,Clinton,Kentucky,2016-11-08T20:08,628854.0
208,586e641b3cf7e06df0ce3ab1,Stein,Tennessee,2016-11-08T20:35,15993.0
209,586e641b3cf7e06df0ce3ab2,Blanc,District_de_Columbia,2016-11-08T20:08,61307.0
210,586e641b3cf7e06df0ce3ab3,Clinton,Maryland,2016-11-08T20:48,1677928.0
211,586e641b3cf7e06df0ce3ab4,Autre,Arizona,2016-11-08T20:29,418.0
212,586e641b3cf7e06df0ce3ab5,Stein,District_de_Columbia,2016-11-08T20:08,4258.0
213,586e641b3cf7e06df0ce3ab6,Clinton,Utah,2016-11-08T20:01,310676.0
214,586e641b3cf7e06df0ce3ab7,Castle,Texas,2016-11-08T20:31,4261.0
215,586e641b3cf7e06df0ce3ab8,Autre,Connecticut,2016-11-08T20:05,361.0
216,586e641b3cf7e06df0ce3ab9,Clinton,Dakota_du_Sud,2016-11-08T20:10,117458.0
217,586e641b3cf7e06df0ce3aba,Trump,Maine,2016-11-08T20:58,335593.0
218,586e641b3cf7e06df0ce3abb,Clinton,Nebraska,2016-11-08T20:52,284494.0
219,586e641b3cf7e06df0ce3abc,Trump,Minnesota,2016-11-08T20:00,1322951.0
220,586e641b3cf7e06df0ce3abd,Johnson,Alabama,2016-11-08T20:01,44467.0
221,586e641b3cf7e06df0ce3abe,Clinton,Colorado,2016-11-08T20:04,1338870.0
222,586e641b3cf7e06df0ce3abf,McMullin,New_York,2016-11-08T20:02,10367.0
223,586e641b3cf7e06df0ce3ac0,Stein,Connecticut,2016-11-08T20:05,22841.0
224,586e641b3cf7e06df0ce3ac1,Johnson,Montana,2016-11-08T20:01,28036.0
225,586e641b3cf7e06df0ce3ac2,Trump,District_de_Columbia,2016-11-08T20:08,12723.0
226,586e641b3cf7e06df0ce3ac3,Blanc,Connecticut,2016-11-08T20:05,31014.0
227,586e641b3cf7e06df0ce3ac4,McMullin,Arkansas,2016-11-08T20:13,13255.0
228,586e641b3cf7e06df0ce3ac5,Blanc,Kentucky,2016-11-08T20:08,25105.0
229,586e641b3cf7e06df0ce3ac6,Johnson,Nevada,2016-11-08T20:40,37384.0
230,586e641b3cf7e06df0ce3ac7,Autre,Vermont,2016-11-08T20:09,23595.0
231,586e641b3cf7e06df0ce3ac8,Autre,Mississippi,2016-11-08T20:48,3090.0
232,586e641b3cf7e06df0ce3ac9,Trump,Missouri,2016-11-08T20:24,1594511.0
233,586e641b3cf7e06df0ce3aca,Johnson,Connecticut,2016-11-08T20:05,48676.0
234,586e641b3cf7e06df0ce3acb,Blanc,Nouveau_Mexique,2016-11-08T20:03,5725.0
235,586e641b3cf7e06df0ce3acc,Clinton,Connecticut,2016-11-08T20:05,897572.0
236,586e641b3cf7e06df0ce3acd,Clinton,Louisiane,2016-11-08T20:31,780154.0
237,586e641b3cf7e06df0ce3ace,Stein,Virginie,2016-11-08T20:24,27638.0
238,586e641b3cf7e06df0ce3acf,McMullin,Vermont,2016-11-08T20:09,631.0
239,586e641b3cf7e06df0ce3ad0,Autre,Caroline_du_Sud,2016-11-08T20:02,3246.0
240,586e641b3cf7e06df0ce3ad1,Blanc,Alaska,2016-11-08T20:11,2666.0
241,586e641b3cf7e06df0ce3ad2,Clinton,Nouveau_Mexique,2016-11-08T20:03,385234.0
242,586e641b3cf7e06df0ce3ad3,Blanc,Arizona,2016-11-08T20:29,88332.0
243,586e641b3cf7e06df0ce3ad4,Trump,Colorado,2016-11-08T20:04,1202484.0
244,586e641b3cf7e06df0ce3ad5,Trump,New_Jersey,2016-11-08T20:56,1601933.0
245,586e641b3cf7e06df0ce3ad6,Trump,Iowa,2016-11-08T20:27,800983.0
246,586e641b3cf7e06df0ce3ad7,Autre,New_Jersey,2016-11-08T20:56,7425.0
247,586e641b3cf7e06df0ce3ad8,Trump,Michigan,2016-11-08T20:50,2279543.0
248,586e641b3cf7e06df0ce3ad9,Trump,Montana,2016-11-08T20:01,279240.0
249,586e641b3cf7e06df0ce3ada,Castle,Kentucky,2016-11-08T20:08,438.0
250,586e641b3cf7e06df0ce3adb,Blanc,Californie,2016-11-08T20:04,428915.0
251,586e641b3cf7e06df0ce3adc,Johnson,Iowa,2016-11-08T20:27,59187.0
252,586e641b3cf7e06df0ce3add,Clinton,Rhode_Island,2016-11-08T20:48,252525.0
253,586e641b3cf7e06df0ce3ade,Castle,Utah,2016-11-08T20:01,8032.0
254,586e641b3cf7e06df0ce3adf,Clinton,Minnesota,2016-11-08T20:00,1367716.0
255,586e641b3cf7e06df0ce3ae0,Castle,Arizona,2016-11-08T20:29,1058.0
256,586e641b3cf7e06df0ce3ae1,Autre,New_York,2016-11-08T20:02,53255.0
257,586e641b3cf7e06df0ce3ae2,Autre,Montana,2016-11-08T20:01,324.0
258,586e641b3cf7e06df0ce3ae3,Autre,Minnesota,2016-11-08T20:00,41657.0
259,586e641b3cf7e06df0ce3ae4,Trump,Californie,2016-11-08T20:04,4483810.0
260,586e641b3cf7e06df0ce3ae5,Autre,Ohio,2016-11-08T20:22,66504.0
